"OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID"
"FS_FIADB","LICHEN_VISIT","QA_STATUS","NUMBER",22,1,0,"Y",38
"FS_FIADB","OZONE_BIOSITE_SUMMARY","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","OZONE_BIOSITE_SUMMARY","INVYR","NUMBER",22,4,0,"N",2
"FS_FIADB","OZONE_BIOSITE_SUMMARY","STATECD","NUMBER",22,4,0,"N",3
"FS_FIADB","OZONE_BIOSITE_SUMMARY","COUNTYCD","NUMBER",22,3,0,"N",4
"FS_FIADB","OZONE_BIOSITE_SUMMARY","O3PLOT","NUMBER",22,NA,NA,"N",5
"FS_FIADB","OZONE_BIOSITE_SUMMARY","FIELD_ID","NUMBER",22,7,0,"N",6
"FS_FIADB","OZONE_BIOSITE_SUMMARY","LOCATION_CNT","NUMBER",22,NA,NA,"N",7
"FS_FIADB","OZONE_BIOSITE_SUMMARY","GROUND_LOC_CD","NUMBER",22,1,0,"N",8
"FS_FIADB","OZONE_BIOSITE_SUMMARY","MEASYEAR","NUMBER",22,4,0,"N",9
"FS_FIADB","OZONE_BIOSITE_SUMMARY","PLANT_INJ_CNT","NUMBER",22,NA,NA,"N",10
"FS_FIADB","OZONE_BIOSITE_SUMMARY","PLANT_EVAL_CNT","NUMBER",22,NA,NA,"N",11
"FS_FIADB","OZONE_BIOSITE_SUMMARY","PLANT_RATIO","NUMBER",22,NA,NA,"N",12
"FS_FIADB","OZONE_BIOSITE_SUMMARY","SPECIES_EVAL_CNT","NUMBER",22,NA,NA,"N",13
"FS_FIADB","OZONE_BIOSITE_SUMMARY","BIOSITE_INDEX","NUMBER",22,NA,NA,"N",14
"FS_FIADB","OZONE_BIOSITE_SUMMARY","BIOSITE_INDEX_MULTIPLIER","NUMBER",22,NA,NA,"Y",15
"FS_FIADB","OZONE_BIOSITE_SUMMARY","SVRTY_CLASS_ZERO","NUMBER",22,NA,NA,"Y",16
"FS_FIADB","OZONE_BIOSITE_SUMMARY","SVRTY_CLASS_ONE","NUMBER",22,NA,NA,"Y",17
"FS_FIADB","OZONE_BIOSITE_SUMMARY","SVRTY_CLASS_TWO","NUMBER",22,NA,NA,"Y",18
"FS_FIADB","OZONE_BIOSITE_SUMMARY","SVRTY_CLASS_THREE","NUMBER",22,NA,NA,"Y",19
"FS_FIADB","OZONE_BIOSITE_SUMMARY","SVRTY_CLASS_FOUR","NUMBER",22,NA,NA,"Y",20
"FS_FIADB","OZONE_BIOSITE_SUMMARY","SVRTY_CLASS_FIVE","NUMBER",22,NA,NA,"Y",21
"FS_FIADB","OZONE_BIOSITE_SUMMARY","CREATED_BY","VARCHAR2",30,NA,NA,"Y",22
"FS_FIADB","OZONE_BIOSITE_SUMMARY","CREATED_DATE","DATE",7,NA,NA,"Y",23
"FS_FIADB","OZONE_BIOSITE_SUMMARY","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",24
"FS_FIADB","OZONE_BIOSITE_SUMMARY","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",25
"FS_FIADB","OZONE_BIOSITE_SUMMARY","MODIFIED_DATE","DATE",7,NA,NA,"Y",26
"FS_FIADB","OZONE_BIOSITE_SUMMARY","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",27
"FS_FIADB","OZONE_PLOT","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","OZONE_PLOT","SRV_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","OZONE_PLOT","CTY_CN","VARCHAR2",34,NA,NA,"N",3
"FS_FIADB","OZONE_PLOT","INVYR","NUMBER",22,4,0,"N",4
"FS_FIADB","OZONE_PLOT","STATECD","NUMBER",22,4,0,"N",5
"FS_FIADB","OZONE_PLOT","UNITCD","NUMBER",22,2,0,"N",6
"FS_FIADB","OZONE_PLOT","COUNTYCD","NUMBER",22,3,0,"N",7
"FS_FIADB","OZONE_PLOT","O3PLOT","NUMBER",22,NA,NA,"N",8
"FS_FIADB","OZONE_PLOT","FIELD_ID","NUMBER",22,7,0,"Y",9
"FS_FIADB","OZONE_PLOT","SPLIT_PLOTID","NUMBER",22,1,0,"Y",10
"FS_FIADB","OZONE_PLOT","MEASYEAR","NUMBER",22,4,0,"Y",11
"FS_FIADB","OZONE_PLOT","MEASMON","NUMBER",22,2,0,"Y",12
"FS_FIADB","OZONE_PLOT","MEASDAY","NUMBER",22,2,0,"Y",13
"FS_FIADB","OZONE_PLOT","LAT","NUMBER",22,8,6,"Y",14
"FS_FIADB","OZONE_PLOT","LON","NUMBER",22,9,6,"Y",15
"FS_FIADB","OZONE_PLOT","ELEVATION","NUMBER",22,NA,NA,"Y",16
"FS_FIADB","OZONE_PLOT","MANUAL","NUMBER",22,3,1,"N",17
"FS_FIADB","OZONE_PLOT","QA_STATUS","NUMBER",22,1,0,"Y",18
"FS_FIADB","OZONE_PLOT","CREATED_BY","VARCHAR2",30,NA,NA,"Y",19
"FS_FIADB","OZONE_PLOT","CREATED_DATE","DATE",7,NA,NA,"Y",20
"FS_FIADB","OZONE_PLOT","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",21
"FS_FIADB","OZONE_PLOT","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",22
"FS_FIADB","OZONE_PLOT","MODIFIED_DATE","DATE",7,NA,NA,"Y",23
"FS_FIADB","OZONE_PLOT","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",24
"FS_FIADB","OZONE_PLOT","CYCLE","NUMBER",22,2,0,"Y",25
"FS_FIADB","OZONE_PLOT","SUBCYCLE","NUMBER",22,2,0,"Y",26
"FS_FIADB","OZONE_PLOT_SUMMARY","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","OZONE_PLOT_SUMMARY","INVYR","NUMBER",22,4,0,"N",2
"FS_FIADB","OZONE_PLOT_SUMMARY","STATECD","NUMBER",22,4,0,"N",3
"FS_FIADB","OZONE_PLOT_SUMMARY","COUNTYCD","NUMBER",22,3,0,"N",4
"FS_FIADB","OZONE_PLOT_SUMMARY","O3PLOT","NUMBER",22,NA,NA,"N",5
"FS_FIADB","OZONE_PLOT_SUMMARY","FIELD_ID","NUMBER",22,7,0,"N",6
"FS_FIADB","OZONE_PLOT_SUMMARY","SPLIT_PLOTID","NUMBER",22,1,0,"N",7
"FS_FIADB","OZONE_PLOT_SUMMARY","MEASYEAR","NUMBER",22,4,0,"N",8
"FS_FIADB","OZONE_PLOT_SUMMARY","SPECIES_EVAL_CNT","NUMBER",22,NA,NA,"N",9
"FS_FIADB","OZONE_PLOT_SUMMARY","BIOSITE_INDEX","NUMBER",22,NA,NA,"N",10
"FS_FIADB","OZONE_PLOT_SUMMARY","ELEV","NUMBER",22,5,0,"Y",11
"FS_FIADB","OZONE_PLOT_SUMMARY","PLTSIZE","NUMBER",22,NA,NA,"Y",12
"FS_FIADB","OZONE_PLOT_SUMMARY","ASPECT","NUMBER",22,3,0,"Y",13
"FS_FIADB","OZONE_PLOT_SUMMARY","TERRPOS","NUMBER",22,NA,NA,"Y",14
"FS_FIADB","OZONE_PLOT_SUMMARY","SOILDPTH","NUMBER",22,NA,NA,"Y",15
"FS_FIADB","OZONE_PLOT_SUMMARY","SOILDRN","NUMBER",22,NA,NA,"Y",16
"FS_FIADB","OZONE_PLOT_SUMMARY","PLOTWET","NUMBER",22,NA,NA,"Y",17
"FS_FIADB","OZONE_PLOT_SUMMARY","PLTDSTRB","NUMBER",22,NA,NA,"Y",18
"FS_FIADB","OZONE_PLOT_SUMMARY","BIOSITE_INDEX_MULTIPLIER","NUMBER",22,NA,NA,"Y",19
"FS_FIADB","OZONE_PLOT_SUMMARY","LAT","NUMBER",22,8,6,"Y",20
"FS_FIADB","OZONE_PLOT_SUMMARY","LON","NUMBER",22,9,6,"Y",21
"FS_FIADB","OZONE_PLOT_SUMMARY","CREATED_BY","VARCHAR2",30,NA,NA,"Y",22
"FS_FIADB","OZONE_PLOT_SUMMARY","CREATED_DATE","DATE",7,NA,NA,"Y",23
"FS_FIADB","OZONE_PLOT_SUMMARY","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",24
"FS_FIADB","OZONE_PLOT_SUMMARY","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",25
"FS_FIADB","OZONE_PLOT_SUMMARY","MODIFIED_DATE","DATE",7,NA,NA,"Y",26
"FS_FIADB","OZONE_PLOT_SUMMARY","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",27
"FS_FIADB","OZONE_SPECIES_SUMMARY","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","OZONE_SPECIES_SUMMARY","INVYR","NUMBER",22,4,0,"N",2
"FS_FIADB","OZONE_SPECIES_SUMMARY","STATECD","NUMBER",22,4,0,"N",3
"FS_FIADB","OZONE_SPECIES_SUMMARY","COUNTYCD","NUMBER",22,3,0,"N",4
"FS_FIADB","OZONE_SPECIES_SUMMARY","O3PLOT","NUMBER",22,NA,NA,"N",5
"FS_FIADB","OZONE_SPECIES_SUMMARY","FIELD_ID","NUMBER",22,7,0,"N",6
"FS_FIADB","OZONE_SPECIES_SUMMARY","SPLIT_PLOTID","NUMBER",22,1,0,"N",7
"FS_FIADB","OZONE_SPECIES_SUMMARY","GROUND_LOC_CD","NUMBER",22,1,0,"N",8
"FS_FIADB","OZONE_SPECIES_SUMMARY","MEASYEAR","NUMBER",22,4,0,"N",9
"FS_FIADB","OZONE_SPECIES_SUMMARY","BIOSPCD","NUMBER",22,NA,NA,"N",10
"FS_FIADB","OZONE_SPECIES_SUMMARY","AMNT_MAX","NUMBER",22,NA,NA,"N",11
"FS_FIADB","OZONE_SPECIES_SUMMARY","AMNT_MIN","NUMBER",22,NA,NA,"N",12
"FS_FIADB","OZONE_SPECIES_SUMMARY","AMNT_MEAN","NUMBER",22,NA,NA,"N",13
"FS_FIADB","OZONE_SPECIES_SUMMARY","SVRTY_MAX","NUMBER",22,NA,NA,"N",14
"FS_FIADB","OZONE_SPECIES_SUMMARY","SVRTY_MIN","NUMBER",22,NA,NA,"N",15
"FS_FIADB","OZONE_SPECIES_SUMMARY","SVRTY_MEAN","NUMBER",22,NA,NA,"N",16
"FS_FIADB","OZONE_SPECIES_SUMMARY","PLANT_INJ_CNT","NUMBER",22,NA,NA,"N",17
"FS_FIADB","OZONE_SPECIES_SUMMARY","PLANT_EVAL_CNT","NUMBER",22,NA,NA,"N",18
"FS_FIADB","OZONE_SPECIES_SUMMARY","PLANT_RATIO","NUMBER",22,NA,NA,"N",19
"FS_FIADB","OZONE_SPECIES_SUMMARY","BIOSPCD_SUM","NUMBER",22,NA,NA,"N",20
"FS_FIADB","OZONE_SPECIES_SUMMARY","BIOSPCD_INDEX","NUMBER",22,NA,NA,"N",21
"FS_FIADB","OZONE_SPECIES_SUMMARY","ELEV","NUMBER",22,5,0,"Y",22
"FS_FIADB","OZONE_SPECIES_SUMMARY","PLTSIZE","NUMBER",22,NA,NA,"Y",23
"FS_FIADB","OZONE_SPECIES_SUMMARY","ASPECT","NUMBER",22,3,0,"Y",24
"FS_FIADB","OZONE_SPECIES_SUMMARY","TERRPOS","NUMBER",22,NA,NA,"Y",25
"FS_FIADB","OZONE_SPECIES_SUMMARY","SOILDPTH","NUMBER",22,NA,NA,"Y",26
"FS_FIADB","OZONE_SPECIES_SUMMARY","SOILDRN","NUMBER",22,NA,NA,"Y",27
"FS_FIADB","OZONE_SPECIES_SUMMARY","PLOTWET","NUMBER",22,NA,NA,"Y",28
"FS_FIADB","OZONE_SPECIES_SUMMARY","PLTDSTRB","NUMBER",22,NA,NA,"Y",29
"FS_FIADB","OZONE_SPECIES_SUMMARY","CREATED_BY","VARCHAR2",30,NA,NA,"Y",30
"FS_FIADB","OZONE_SPECIES_SUMMARY","CREATED_DATE","DATE",7,NA,NA,"Y",31
"FS_FIADB","OZONE_SPECIES_SUMMARY","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",32
"FS_FIADB","OZONE_SPECIES_SUMMARY","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",33
"FS_FIADB","OZONE_SPECIES_SUMMARY","MODIFIED_DATE","DATE",7,NA,NA,"Y",34
"FS_FIADB","OZONE_SPECIES_SUMMARY","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",35
"FS_FIADB","OZONE_VALIDATION","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","OZONE_VALIDATION","PLT_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","OZONE_VALIDATION","INVYR","NUMBER",22,4,0,"N",3
"FS_FIADB","OZONE_VALIDATION","STATECD","NUMBER",22,4,0,"N",4
"FS_FIADB","OZONE_VALIDATION","COUNTYCD","NUMBER",22,3,0,"N",5
"FS_FIADB","OZONE_VALIDATION","O3PLOT","NUMBER",22,NA,NA,"N",6
"FS_FIADB","OZONE_VALIDATION","FIELD_ID","NUMBER",22,7,0,"N",7
"FS_FIADB","OZONE_VALIDATION","SPLIT_PLOTID","NUMBER",22,1,0,"N",8
"FS_FIADB","OZONE_VALIDATION","BIOSPCD","NUMBER",22,NA,NA,"N",9
"FS_FIADB","OZONE_VALIDATION","QASTATCD","NUMBER",22,1,0,"N",10
"FS_FIADB","OZONE_VALIDATION","CRWTYPCD","NUMBER",22,1,0,"N",11
"FS_FIADB","OZONE_VALIDATION","LEAFVCHR","NUMBER",22,NA,NA,"N",12
"FS_FIADB","OZONE_VALIDATION","INJVALID","NUMBER",22,NA,NA,"N",13
"FS_FIADB","OZONE_VALIDATION","O3_STATCD","NUMBER",22,NA,NA,"N",14
"FS_FIADB","OZONE_VALIDATION","MEASYEAR","NUMBER",22,4,0,"N",15
"FS_FIADB","OZONE_VALIDATION","CREATED_BY","VARCHAR2",30,NA,NA,"Y",16
"FS_FIADB","OZONE_VALIDATION","CREATED_DATE","DATE",7,NA,NA,"Y",17
"FS_FIADB","OZONE_VALIDATION","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",18
"FS_FIADB","OZONE_VALIDATION","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",19
"FS_FIADB","OZONE_VALIDATION","MODIFIED_DATE","DATE",7,NA,NA,"Y",20
"FS_FIADB","OZONE_VALIDATION","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",21
"FS_FIADB","OZONE_VISIT","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","OZONE_VISIT","PLT_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","OZONE_VISIT","INVYR","NUMBER",22,4,0,"N",3
"FS_FIADB","OZONE_VISIT","STATECD","NUMBER",22,4,0,"N",4
"FS_FIADB","OZONE_VISIT","COUNTYCD","NUMBER",22,3,0,"N",5
"FS_FIADB","OZONE_VISIT","O3PLOT","NUMBER",22,NA,NA,"N",6
"FS_FIADB","OZONE_VISIT","FIELD_ID","NUMBER",22,7,0,"N",7
"FS_FIADB","OZONE_VISIT","SPLIT_PLOTID","NUMBER",22,1,0,"N",8
"FS_FIADB","OZONE_VISIT","SMPKNDCD","NUMBER",22,2,0,"Y",9
"FS_FIADB","OZONE_VISIT","MEASDAY","NUMBER",22,2,0,"Y",10
"FS_FIADB","OZONE_VISIT","MEASMON","NUMBER",22,2,0,"Y",11
"FS_FIADB","OZONE_VISIT","MEASYEAR","NUMBER",22,4,0,"N",12
"FS_FIADB","OZONE_VISIT","PLTSIZE","NUMBER",22,NA,NA,"N",13
"FS_FIADB","OZONE_VISIT","ASPECT","NUMBER",22,3,0,"N",14
"FS_FIADB","OZONE_VISIT","TERRPOS","NUMBER",22,NA,NA,"N",15
"FS_FIADB","OZONE_VISIT","SOILDPTH","NUMBER",22,NA,NA,"N",16
"FS_FIADB","OZONE_VISIT","SOILDRN","NUMBER",22,NA,NA,"Y",17
"FS_FIADB","OZONE_VISIT","PLTDSTRB","NUMBER",22,NA,NA,"N",18
"FS_FIADB","OZONE_VISIT","CRWTYPCD","NUMBER",22,1,0,"Y",19
"FS_FIADB","OZONE_VISIT","PLOTWET","NUMBER",22,NA,NA,"Y",20
"FS_FIADB","OZONE_VISIT","INJCHECK","NUMBER",22,2,0,"N",21
"FS_FIADB","OZONE_VISIT","GRIDDEN","NUMBER",22,1,0,"Y",22
"FS_FIADB","OZONE_VISIT","CREATED_BY","VARCHAR2",30,NA,NA,"Y",23
"FS_FIADB","OZONE_VISIT","CREATED_DATE","DATE",7,NA,NA,"Y",24
"FS_FIADB","OZONE_VISIT","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",25
"FS_FIADB","OZONE_VISIT","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",26
"FS_FIADB","OZONE_VISIT","MODIFIED_DATE","DATE",7,NA,NA,"Y",27
"FS_FIADB","OZONE_VISIT","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",28
"FS_FIADB","P2VEG_SUBPLOT_SPP","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","P2VEG_SUBPLOT_SPP","PLT_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","P2VEG_SUBPLOT_SPP","INVYR","NUMBER",22,4,0,"N",3
"FS_FIADB","P2VEG_SUBPLOT_SPP","STATECD","NUMBER",22,4,0,"N",4
"FS_FIADB","P2VEG_SUBPLOT_SPP","UNITCD","NUMBER",22,2,0,"Y",5
"FS_FIADB","P2VEG_SUBPLOT_SPP","COUNTYCD","NUMBER",22,3,0,"N",6
"FS_FIADB","P2VEG_SUBPLOT_SPP","PLOT","NUMBER",22,NA,NA,"N",7
"FS_FIADB","P2VEG_SUBPLOT_SPP","SUBP","NUMBER",22,NA,NA,"N",8
"FS_FIADB","P2VEG_SUBPLOT_SPP","CONDID","NUMBER",22,1,0,"N",9
"FS_FIADB","P2VEG_SUBPLOT_SPP","VEG_FLDSPCD","VARCHAR2",10,NA,NA,"N",10
"FS_FIADB","P2VEG_SUBPLOT_SPP","UNIQUE_SP_NBR","NUMBER",22,2,0,"N",11
"FS_FIADB","P2VEG_SUBPLOT_SPP","VEG_SPCD","VARCHAR2",10,NA,NA,"N",12
"FS_FIADB","P2VEG_SUBPLOT_SPP","GROWTH_HABIT_CD","VARCHAR2",2,NA,NA,"N",13
"FS_FIADB","P2VEG_SUBPLOT_SPP","LAYER","NUMBER",22,1,0,"N",14
"FS_FIADB","P2VEG_SUBPLOT_SPP","COVER_PCT","NUMBER",22,3,0,"N",15
"FS_FIADB","P2VEG_SUBPLOT_SPP","CREATED_BY","VARCHAR2",30,NA,NA,"Y",16
"FS_FIADB","P2VEG_SUBPLOT_SPP","CREATED_DATE","DATE",7,NA,NA,"Y",17
"FS_FIADB","P2VEG_SUBPLOT_SPP","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",18
"FS_FIADB","P2VEG_SUBPLOT_SPP","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",19
"FS_FIADB","P2VEG_SUBPLOT_SPP","MODIFIED_DATE","DATE",7,NA,NA,"Y",20
"FS_FIADB","P2VEG_SUBPLOT_SPP","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",21
"FS_FIADB","P2VEG_SUBPLOT_SPP","CYCLE","NUMBER",22,2,0,"N",22
"FS_FIADB","P2VEG_SUBPLOT_SPP","SUBCYCLE","NUMBER",22,2,0,"N",23
"FS_FIADB","P2VEG_SUBP_STRUCTURE","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","P2VEG_SUBP_STRUCTURE","PLT_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","P2VEG_SUBP_STRUCTURE","STATECD","NUMBER",22,4,0,"N",3
"FS_FIADB","P2VEG_SUBP_STRUCTURE","UNITCD","NUMBER",22,2,0,"N",4
"FS_FIADB","P2VEG_SUBP_STRUCTURE","COUNTYCD","NUMBER",22,3,0,"N",5
"FS_FIADB","P2VEG_SUBP_STRUCTURE","PLOT","NUMBER",22,NA,NA,"N",6
"FS_FIADB","P2VEG_SUBP_STRUCTURE","INVYR","NUMBER",22,4,0,"N",7
"FS_FIADB","P2VEG_SUBP_STRUCTURE","SUBP","NUMBER",22,NA,NA,"N",8
"FS_FIADB","P2VEG_SUBP_STRUCTURE","CONDID","NUMBER",22,1,0,"N",9
"FS_FIADB","P2VEG_SUBP_STRUCTURE","GROWTH_HABIT_CD","VARCHAR2",2,NA,NA,"N",10
"FS_FIADB","P2VEG_SUBP_STRUCTURE","LAYER","NUMBER",22,1,0,"N",11
"FS_FIADB","P2VEG_SUBP_STRUCTURE","COVER_PCT","NUMBER",22,3,0,"N",12
"FS_FIADB","P2VEG_SUBP_STRUCTURE","CREATED_BY","VARCHAR2",30,NA,NA,"Y",13
"FS_FIADB","P2VEG_SUBP_STRUCTURE","CREATED_DATE","DATE",7,NA,NA,"Y",14
"FS_FIADB","P2VEG_SUBP_STRUCTURE","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",15
"FS_FIADB","P2VEG_SUBP_STRUCTURE","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",16
"FS_FIADB","P2VEG_SUBP_STRUCTURE","MODIFIED_DATE","DATE",7,NA,NA,"Y",17
"FS_FIADB","P2VEG_SUBP_STRUCTURE","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",18
"FS_FIADB","P2VEG_SUBP_STRUCTURE","CYCLE","NUMBER",22,2,0,"N",19
"FS_FIADB","P2VEG_SUBP_STRUCTURE","SUBCYCLE","NUMBER",22,2,0,"N",20
"FS_FIADB","PLOT","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","PLOT","SRV_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","PLOT","CTY_CN","VARCHAR2",34,NA,NA,"N",3
"FS_FIADB","PLOT","PREV_PLT_CN","VARCHAR2",34,NA,NA,"Y",4
"FS_FIADB","PLOT","INVYR","NUMBER",22,4,0,"N",5
"FS_FIADB","PLOT","STATECD","NUMBER",22,4,0,"N",6
"FS_FIADB","PLOT","UNITCD","NUMBER",22,2,0,"N",7
"FS_FIADB","PLOT","COUNTYCD","NUMBER",22,3,0,"N",8
"FS_FIADB","PLOT","PLOT","NUMBER",22,5,0,"N",9
"FS_FIADB","PLOT","PLOT_STATUS_CD","NUMBER",22,1,0,"Y",10
"FS_FIADB","PLOT","PLOT_NONSAMPLE_REASN_CD","NUMBER",22,2,0,"Y",11
"FS_FIADB","PLOT","MEASYEAR","NUMBER",22,4,0,"Y",12
"FS_FIADB","PLOT","MEASMON","NUMBER",22,2,0,"Y",13
"FS_FIADB","PLOT","MEASDAY","NUMBER",22,2,0,"Y",14
"FS_FIADB","PLOT","REMPER","NUMBER",22,3,1,"Y",15
"FS_FIADB","PLOT","KINDCD","NUMBER",22,2,0,"N",16
"FS_FIADB","PLOT","DESIGNCD","NUMBER",22,4,0,"Y",17
"FS_FIADB","PLOT","RDDISTCD","NUMBER",22,2,0,"Y",18
"FS_FIADB","PLOT","WATERCD","NUMBER",22,2,0,"Y",19
"FS_FIADB","PLOT","LAT","NUMBER",22,8,6,"Y",20
"FS_FIADB","PLOT","LON","NUMBER",22,9,6,"Y",21
"FS_FIADB","PLOT","ELEV","NUMBER",22,5,0,"Y",22
"FS_FIADB","PLOT","GROW_TYP_CD","NUMBER",22,2,0,"Y",23
"FS_FIADB","PLOT","MORT_TYP_CD","NUMBER",22,2,0,"Y",24
"FS_FIADB","PLOT","P2PANEL","NUMBER",22,2,0,"Y",25
"FS_FIADB","PLOT","P3PANEL","NUMBER",22,2,0,"Y",26
"FS_FIADB","PLOT","MANUAL","NUMBER",22,3,1,"N",27
"FS_FIADB","PLOT","KINDCD_NC","NUMBER",22,2,0,"Y",28
"FS_FIADB","PLOT","QA_STATUS","NUMBER",22,1,0,"Y",29
"FS_FIADB","PLOT","CREATED_BY","VARCHAR2",30,NA,NA,"Y",30
"FS_FIADB","PLOT","CREATED_DATE","DATE",7,NA,NA,"Y",31
"FS_FIADB","PLOT","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",32
"FS_FIADB","PLOT","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",33
"FS_FIADB","PLOT","MODIFIED_DATE","DATE",7,NA,NA,"Y",34
"FS_FIADB","PLOT","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",35
"FS_FIADB","PLOT","MICROPLOT_LOC","VARCHAR2",12,NA,NA,"Y",36
"FS_FIADB","PLOT","DECLINATION","NUMBER",22,4,1,"Y",37
"FS_FIADB","PLOT","SAMP_METHOD_CD","NUMBER",22,1,0,"Y",38
"FS_FIADB","PLOT","SUBP_EXAMINE_CD","NUMBER",22,1,0,"N",39
"FS_FIADB","PLOT","MACRO_BREAKPOINT_DIA","NUMBER",22,2,0,"Y",40
"FS_FIADB","PLOT","INTENSITY","VARCHAR2",3,NA,NA,"Y",41
"FS_FIADB","PLOT","CYCLE","NUMBER",22,2,0,"Y",42
"FS_FIADB","PLOT","SUBCYCLE","NUMBER",22,2,0,"Y",43
"FS_FIADB","PLOT","TOPO_POSITION_PNW","VARCHAR2",2,NA,NA,"Y",44
"FS_FIADB","PLOT","NF_SAMPLING_STATUS_CD","NUMBER",22,1,0,"Y",45
"FS_FIADB","PLOT","NF_PLOT_STATUS_CD","NUMBER",22,1,0,"Y",46
"FS_FIADB","PLOT","NF_PLOT_NONSAMPLE_REASN_CD","NUMBER",22,2,0,"Y",47
"FS_FIADB","PLOT","P2VEG_SAMPLING_STATUS_CD","NUMBER",22,1,0,"Y",48
"FS_FIADB","PLOT","P2VEG_SAMPLING_LEVEL_DETAIL_CD","NUMBER",22,1,0,"Y",49
"FS_FIADB","PLOT","INVASIVE_SAMPLING_STATUS_CD","NUMBER",22,1,0,"Y",50
"FS_FIADB","PLOT","INVASIVE_SPECIMEN_RULE_CD","NUMBER",22,1,0,"Y",51
"FS_FIADB","PLOT","DESIGNCD_P2A","NUMBER",22,4,0,"Y",52
"FS_FIADB","PLOT","MANUAL_DB","NUMBER",22,3,1,"Y",53
"FS_FIADB","PLOT","SUBPANEL","NUMBER",22,2,0,"Y",54
"FS_FIADB","PLOT","FUTFORCD_RMRS","NUMBER",22,1,0,"Y",55
"FS_FIADB","PLOT","MANUAL_NCRS","NUMBER",22,4,2,"Y",56
"FS_FIADB","PLOT","MANUAL_NERS","NUMBER",22,4,2,"Y",57
"FS_FIADB","PLOT","MANUAL_RMRS","NUMBER",22,4,2,"Y",58
"FS_FIADB","PLOT","PAC_ISLAND_PNWRS","VARCHAR2",20,NA,NA,"Y",59
"FS_FIADB","PLOT","PLOT_SEASON_NERS","NUMBER",22,1,0,"Y",60
"FS_FIADB","PLOT","PREV_MICROPLOT_LOC_RMRS","VARCHAR2",12,NA,NA,"Y",61
"FS_FIADB","PLOT","PREV_PLOT_STATUS_CD_RMRS","NUMBER",22,1,0,"Y",62
"FS_FIADB","PLOT","REUSECD1","NUMBER",22,2,0,"Y",63
"FS_FIADB","PLOT","REUSECD2","NUMBER",22,2,0,"Y",64
"FS_FIADB","PLOT","REUSECD3","NUMBER",22,2,0,"Y",65
"FS_FIADB","PLOT","GRND_LYR_SAMPLING_STATUS_CD","NUMBER",22,1,0,"Y",66
"FS_FIADB","PLOT","GRND_LYR_SAMPLING_METHOD_CD","NUMBER",22,1,0,"Y",67
"FS_FIADB","PLOTGEOM","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","PLOTGEOM","STATECD","NUMBER",22,NA,NA,"Y",2
